"Time (EpSec)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
2172360.000,-51.911,-48.473,415.693685,0.002284,0.100388,0.001938
2172420.000,-51.608,-42.484,415.754604,0.007789,0.098996,0.000096
2172480.000,-50.980,-36.621,415.705947,0.013094,0.096221,-0.001708
2172540.000,-50.043,-30.960,415.551078,0.018085,0.092327,-0.003439
2172600.000,-48.818,-25.558,415.295421,0.022681,0.087644,-0.005063
2172660.000,-47.330,-20.452,414.946341,0.026837,0.082507,-0.006548
2172720.000,-45.607,-15.660,414.513008,0.030540,0.077212,-0.007866
2172780.000,-43.674,-11.185,414.006217,0.033801,0.071994,-0.008993
2172840.000,-41.559,-7.016,413.438177,0.036646,0.067018,-0.009905
2172900.000,-39.284,-3.135,412.822282,0.039114,0.062390,-0.010585
2172960.000,-36.872,0.479,412.172851,0.041243,0.058167,-0.011021
2173020.000,-34.341,3.853,411.504858,0.043072,0.054371,-0.011203
2173080.000,-31.709,7.012,410.833640,0.044638,0.051001,-0.011128
2173140.000,-28.989,9.981,410.174605,0.045975,0.048041,-0.010797
2173200.000,-26.196,12.785,409.542934,0.047109,0.045467,-0.010217
2173260.000,-23.339,15.445,408.953286,0.048067,0.043255,-0.009399
2173320.000,-20.431,17.982,408.419514,0.048868,0.041376,-0.008358
2173380.000,-17.478,20.416,407.954391,0.049529,0.039806,-0.007114
2173440.000,-14.490,22.765,407.569362,0.050064,0.038523,-0.005692
2173500.000,-11.473,25.044,407.274312,0.050484,0.037508,-0.004120
2173560.000,-8.434,27.271,407.077373,0.050796,0.036746,-0.002427
2173620.000,-5.379,29.459,406.984753,0.051008,0.036225,-0.000648
2173680.000,-2.315,31.622,407.000612,0.051124,0.035937,0.001183
2173740.000,0.754,33.776,407.126973,0.051146,0.035878,0.003029
2173800.000,3.821,35.932,407.363668,0.051073,0.036045,0.004854
2173860.000,6.881,38.106,407.708338,0.050906,0.036443,0.006622
2173920.000,9.928,40.310,408.156464,0.050641,0.037077,0.008297
2173980.000,12.956,42.560,408.701448,0.050272,0.037957,0.009845
2174040.000,15.958,44.870,409.334728,0.049793,0.039097,0.011235
2174100.000,18.928,47.257,410.045933,0.049195,0.040512,0.012438
2174160.000,21.859,49.738,410.823073,0.048464,0.042225,0.013429
2174220.000,24.741,52.330,411.652756,0.047586,0.044257,0.014187
2174280.000,27.566,55.055,412.520440,0.046543,0.046635,0.014693
2174340.000,30.323,57.934,413.410691,0.045312,0.049385,0.014937
2174400.000,32.999,60.990,414.307477,0.043867,0.052533,0.014910
2174460.000,35.582,64.246,415.194452,0.042178,0.056098,0.014610
2174520.000,38.055,67.730,416.055264,0.040210,0.060090,0.014039
2174580.000,40.401,71.465,416.873849,0.037926,0.064500,0.013204
2174640.000,42.599,75.477,417.634725,0.035285,0.069291,0.012118
2174700.000,44.627,79.787,418.323280,0.032249,0.074385,0.010797
2174760.000,46.460,84.407,418.926031,0.028786,0.079649,0.009261
2174820.000,48.072,89.344,419.430875,0.024876,0.084885,0.007537
2174880.000,49.436,94.588,419.827313,0.020517,0.089831,0.005653
2174940.000,50.526,100.111,420.106637,0.015737,0.094168,0.003639
2175000.000,51.317,105.869,420.262097,0.010598,0.097559,0.001530
2175060.000,51.792,111.793,420.289029,0.005197,0.099699,-0.000639
2175120.000,51.938,117.803,420.184941,-0.000340,0.100377,-0.002831
2175180.000,51.752,123.808,419.949575,-0.005868,0.099523,-0.005009
2175240.000,51.237,129.717,419.584914,-0.011246,0.097225,-0.007135
2175300.000,50.408,135.450,419.095162,-0.016349,0.093708,-0.009173
2175360.000,49.283,140.944,418.486681,-0.021085,0.089284,-0.011087
2175420.000,47.886,146.153,417.767889,-0.025395,0.084290,-0.012844
2175480.000,46.244,151.054,416.949125,-0.029256,0.079039,-0.014414
2175540.000,44.384,155.638,416.042475,-0.032671,0.073788,-0.015769
2175600.000,42.332,159.912,415.061571,-0.035663,0.068725,-0.016886
2175660.000,40.112,163.891,414.021361,-0.038263,0.063977,-0.017743
2175720.000,37.748,167.597,412.937852,-0.040513,0.059616,-0.018327
2175780.000,35.257,171.054,411.827834,-0.042450,0.055676,-0.018626
2175840.000,32.659,174.287,410.708593,-0.044112,0.052162,-0.018634
2175900.000,29.969,177.321,409.597602,-0.045533,0.049064,-0.018351
2175960.000,27.199,-179.818,408.512222,-0.046744,0.046361,-0.017781
2176020.000,24.363,-177.108,407.469392,-0.047769,0.044027,-0.016935
2176080.000,21.470,-174.528,406.485327,-0.048630,0.042036,-0.015825
2176140.000,18.530,-172.057,405.575235,-0.049346,0.040362,-0.014472
2176200.000,15.551,-169.678,404.753039,-0.049932,0.038983,-0.012900
2176260.000,12.541,-167.374,404.031136,-0.050398,0.037878,-0.011134
2176320.000,9.506,-165.128,403.420169,-0.050754,0.037032,-0.009207
2176380.000,6.453,-162.925,402.928843,-0.051007,0.036430,-0.007152
2176440.000,3.387,-160.752,402.563768,-0.051161,0.036064,-0.005005
2176500.000,0.315,-158.593,402.329346,-0.051220,0.035929,-0.002803
2176560.000,-2.758,-156.436,402.227698,-0.051185,0.036021,-0.000586
2176620.000,-5.825,-154.266,402.258632,-0.051055,0.036343,0.001610
2176680.000,-8.882,-152.070,402.419657,-0.050827,0.036900,0.003745
2176740.000,-11.922,-149.833,402.706040,-0.050497,0.037699,0.005782
2176800.000,-14.940,-147.541,403.110900,-0.050058,0.038755,0.007688
2176860.000,-17.927,-145.177,403.625350,-0.049502,0.040082,0.009430
2176920.000,-20.877,-142.725,404.238669,-0.048817,0.041699,0.010979
2176980.000,-23.782,-140.167,404.938509,-0.047989,0.043630,0.012310
2177040.000,-26.633,-137.483,405.711136,-0.047000,0.045900,0.013402
2177100.000,-29.419,-134.652,406.541688,-0.045831,0.048535,0.014239
2177160.000,-32.128,-131.651,407.414456,-0.044454,0.051561,0.014808
2177220.000,-34.748,-128.456,408.313181,-0.042843,0.055000,0.015103
2177280.000,-37.264,-125.042,409.221353,-0.040962,0.058867,0.015123
2177340.000,-39.658,-121.383,410.122516,-0.038775,0.063159,0.014871
2177400.000,-41.910,-117.455,411.000570,-0.036243,0.067850,0.014355
2177460.000,-43.999,-113.235,411.840064,-0.033325,0.072874,0.013588
2177520.000,-45.901,-108.706,412.626473,-0.029988,0.078118,0.012588
2177580.000,-47.589,-103.860,413.346457,-0.026205,0.083403,0.011378
2177640.000,-49.036,-98.701,413.988096,-0.021970,0.088484,0.009982
2177700.000,-50.217,-93.252,414.541104,-0.017300,0.093056,0.008428
2177760.000,-51.105,-87.552,414.996998,-0.012247,0.096781,0.006750
2177820.000,-51.680,-81.662,415.349250,-0.006898,0.099336,0.004979
2177880.000,-51.929,-75.660,415.593388,-0.001373,0.100474,0.003152
2177940.000,-51.844,-69.635,415.727073,0.004188,0.100078,0.001304
2178000.000,-51.429,-63.680,415.750126,0.009639,0.098188,-0.000530
2178060.000,-50.692,-57.879,415.664521,0.014848,0.094994,-0.002312
2178120.000,-49.654,-52.301,415.474339,0.019711,0.090791,-0.004010
2178180.000,-48.335,-46.998,415.185684,0.024159,0.085915,-0.005590
2178240.000,-46.764,-41.998,414.806560,0.028160,0.080694,-0.007021
2178300.000,-44.965,-37.316,414.346716,0.031708,0.075402,-0.008276
2178360.000,-42.967,-32.947,413.817456,0.034823,0.070252,-0.009331
2178420.000,-40.795,-28.880,413.231425,0.037534,0.065386,-0.010165
2178480.000,-38.471,-25.093,412.602364,0.039881,0.060893,-0.010763
2178540.000,-36.016,-21.564,411.944849,0.041903,0.056815,-0.011112
2178600.000,-33.448,-18.267,411.274010,0.043638,0.053167,-0.011206
2178660.000,-30.784,-15.176,410.605243,0.045122,0.049939,-0.011043
2178720.000,-28.038,-12.266,409.953911,0.046386,0.047115,-0.010626
2178780.000,-25.222,-9.514,409.335049,0.047457,0.044668,-0.009963
2178840.000,-22.346,-6.899,408.763071,0.048359,0.042573,-0.009066
2178900.000,-19.422,-4.399,408.251489,0.049110,0.040803,-0.007953
2178960.000,-16.456,-1.997,407.812647,0.049726,0.039334,-0.006645
2179020.000,-13.457,0.327,407.457478,0.050220,0.038145,-0.005168
2179080.000,-10.432,2.586,407.195288,0.050603,0.037219,-0.003551
2179140.000,-7.387,4.798,407.033563,0.050880,0.036541,-0.001825
2179200.000,-4.328,6.976,406.977822,0.051059,0.036100,-0.000024
2179260.000,-1.261,9.134,407.031499,0.051142,0.035891,0.001817
2179320.000,1.807,11.287,407.195868,0.051131,0.035910,0.003660
2179380.000,4.872,13.448,407.470008,0.051027,0.036156,0.005469
2179440.000,7.929,15.631,407.850811,0.050826,0.036634,0.007209
2179500.000,10.970,17.849,408.333035,0.050526,0.037351,0.008844
2179560.000,13.990,20.118,408.909391,0.050121,0.038319,0.010342
2179620.000,16.982,22.452,409.570678,0.049602,0.039551,0.011671
2179680.000,19.939,24.869,410.305946,0.048959,0.041066,0.012804
2179740.000,22.854,27.386,411.102697,0.048180,0.042885,0.013716
2179800.000,25.718,30.022,411.947116,0.047248,0.045033,0.014389
2179860.000,28.520,32.798,412.824324,0.046143,0.047536,0.014807
2179920.000,31.251,35.734,413.718648,0.044842,0.050420,0.014959
2179980.000,33.897,38.856,414.613914,0.043317,0.053709,0.014838
2180040.000,36.444,42.188,415.493743,0.041536,0.057420,0.014444
2180100.000,38.875,45.755,416.341845,0.039464,0.061558,0.013782
2180160.000,41.173,49.583,417.142325,0.037061,0.066105,0.012859
2180220.000,43.315,53.695,417.879969,0.034289,0.071011,0.011690
2180280.000,45.279,58.110,418.540522,0.031110,0.076182,0.010292
2180340.000,47.040,62.839,419.110948,0.027495,0.081462,0.008690
2180400.000,48.570,67.883,419.579673,0.023429,0.086631,0.006907
2180460.000,49.842,73.227,419.936791,0.018921,0.091405,0.004974
2180520.000,50.832,78.837,420.174250,0.014009,0.095455,0.002924
2180580.000,51.517,84.660,420.286003,0.008767,0.098448,0.000790
2180640.000,51.880,90.624,420.268124,0.003304,0.100103,-0.001391
2180700.000,51.912,96.642,420.118884,-0.002246,0.100255,-0.003582
2180760.000,51.612,102.624,419.838793,-0.007738,0.098888,-0.005746
2180820.000,50.987,108.481,419.430603,-0.013034,0.096140,-0.007846
2180880.000,50.054,114.138,418.899268,-0.018020,0.092274,-0.009845
2180940.000,48.832,119.538,418.251867,-0.022615,0.087617,-0.011709
2181000.000,47.349,124.643,417.497497,-0.026772,0.082502,-0.013406
2181060.000,45.629,129.435,416.647116,-0.030478,0.077226,-0.014905
2181120.000,43.700,133.912,415.713366,-0.033745,0.072021,-0.016181
2181180.000,41.588,138.083,414.710358,-0.036598,0.067055,-0.017210
2181240.000,39.316,141.965,413.653433,-0.039073,0.062434,-0.017975
2181300.000,36.906,145.583,412.558900,-0.041211,0.058215,-0.018462
2181360.000,34.377,148.960,411.443751,-0.043049,0.054422,-0.018661
2181420.000,31.745,152.122,410.325372,-0.044625,0.051053,-0.018569
2181480.000,29.026,155.094,409.221232,-0.045971,0.048093,-0.018187
2181540.000,26.233,157.901,408.148580,-0.047115,0.045519,-0.017521
2181600.000,23.376,160.564,407.124141,-0.048082,0.043306,-0.016582
2181660.000,20.466,163.104,406.163817,-0.048892,0.041427,-0.015387
2181720.000,17.512,165.541,405.282402,-0.049561,0.039857,-0.013956
2181780.000,14.521,167.893,404.493325,-0.050104,0.038574,-0.012314
2181840.000,11.501,170.175,403.808401,-0.050532,0.037559,-0.010489
2181900.000,8.459,172.405,403.237629,-0.050852,0.036798,-0.008514
2181960.000,5.401,174.596,402.789010,-0.051071,0.036278,-0.006423
2182020.000,2.333,176.763,402.468407,-0.051192,0.035992,-0.004253
2182080.000,-0.740,178.920,402.279444,-0.051219,0.035935,-0.002042
2182140.000,-3.812,-178.920,402.223451,-0.051151,0.036106,0.000173
2182200.000,-6.876,-176.743,402.299441,-0.050988,0.036507,0.002351
2182260.000,-9.928,-174.535,402.504147,-0.050725,0.037146,0.004457
2182320.000,-12.961,-172.281,402.832084,-0.050359,0.038032,0.006453
2182380.000,-15.969,-169.966,403.275665,-0.049881,0.039179,0.008306
2182440.000,-18.944,-167.574,403.825352,-0.049282,0.040603,0.009985
2182500.000,-21.880,-165.087,404.469841,-0.048549,0.042325,0.011462
2182560.000,-24.767,-162.488,405.196280,-0.047668,0.044370,0.012713
2182620.000,-27.597,-159.756,405.990517,-0.046620,0.046762,0.013719
2182680.000,-30.358,-156.869,406.837367,-0.045383,0.049528,0.014465
2182740.000,-33.039,-153.805,407.720899,-0.043929,0.052694,0.014941
2182800.000,-35.625,-150.538,408.624732,-0.042229,0.056279,0.015141
2182860.000,-38.100,-147.043,409.532340,-0.040248,0.060293,0.015067
2182920.000,-40.448,-143.294,410.427358,-0.037947,0.064727,0.014723
2182980.000,-42.647,-139.268,411.293875,-0.035286,0.069542,0.014119
2183040.000,-44.674,-134.943,412.116727,-0.032229,0.074657,0.013270
2183100.000,-46.506,-130.305,412.881769,-0.028740,0.079938,0.012195
2183160.000,-48.114,-125.351,413.576122,-0.024802,0.085184,0.010918
2183220.000,-49.473,-120.089,414.188405,-0.020414,0.090127,0.009465
2183280.000,-50.555,-114.548,414.708934,-0.015605,0.094447,0.007865
2183340.000,-51.338,-108.775,415.129881,-0.010439,0.097805,0.006151
2183400.000,-51.803,-102.837,415.445414,-0.005014,0.099896,0.004357
2183460.000,-51.937,-96.817,415.651788,0.000540,0.100513,0.002518
2183520.000,-51.738,-90.806,415.747404,0.006079,0.099591,0.000671
2183580.000,-51.211,-84.895,415.732823,0.011460,0.097225,-0.001149
2183640.000,-50.369,-79.164,415.610752,0.016560,0.093648,-0.002907
2183700.000,-49.231,-73.675,415.385977,0.021287,0.089176,-0.004567
2183760.000,-47.823,-68.474,415.065270,0.025584,0.084146,-0.006099
2183820.000,-46.170,-63.583,414.657253,0.029428,0.078873,-0.007473
2183880.000,-44.301,-59.009,414.172231,0.032825,0.073610,-0.008662
2183940.000,-42.240,-54.745,413.621995,0.035797,0.068544,-0.009643
2184000.000,-40.013,-50.777,413.019595,0.038379,0.063799,-0.010398
2184060.000,-37.641,-47.082,412.379089,0.040610,0.059445,-0.010911
2184120.000,-35.146,-43.635,411.715274,0.042529,0.055514,-0.011173
2184180.000,-32.544,-40.411,411.043406,0.044174,0.052012,-0.011179
2184240.000,-29.850,-37.385,410.378903,0.045579,0.048926,-0.010928
2184300.000,-27.078,-34.532,409.737049,0.046774,0.046234,-0.010425
2184360.000,-24.241,-31.830,409.132698,0.047785,0.043911,-0.009680
2184420.000,-21.347,-29.256,408.579984,0.048633,0.041930,-0.008707
2184480.000,-18.408,-26.792,408.092049,0.049336,0.040266,-0.007524
2184540.000,-15.430,-24.418,407.680778,0.049909,0.038895,-0.006156
2184600.000,-12.421,-22.119,407.356569,0.050364,0.037798,-0.004627
2184660.000,-9.388,-19.878,407.128121,0.050709,0.036959,-0.002969
2184720.000,-6.338,-17.679,407.002262,0.050952,0.036363,-0.001213
